book,chapter,paragragh,tag
元尊,第三百三十四章 你下来,"两只蕴含着强横源气的拳头，没有任何的花俏，直接是这般硬碰硬的狠狠撞击在一起。
“轰！”
撞击的瞬间，狂暴的冲击波肆虐开来，周围地面，不断的有着裂痕蔓延出来，狂风大作。
不过，那冯羽阴沉的面色，却是在接触的瞬间陡然剧变，因为他感觉到，周元那一拳之下，源气狂暴雄厚，宛如山洪爆发，足以催裂山岳！
那种狂暴程度，竟然远远的超越了他！
“不可能！”
冯羽心中骇然失声，眼中满是难以置信，他无法相信，一个太初境三重天的周元，所拥有的源气之雄厚，竟然胜过他这个五重天的佼佼者！
要知道，他体内的源气星辰，可是达到了五百之数！
然而，不论他的心中如何的掀起惊涛骇浪，周元的源气已是汹涌而至，他自身所有的源气都是在顷刻间被摧枯拉朽般的摧毁。
轰！
当他的源气蹦碎的时候，周元的拳头，便是重重的落在了他的胸膛之上。
于是，冯羽的身躯倒飞了出去，直接是重重的撞击在了山壁上，整个人，都是镶嵌了进去，满身鲜血，不知死活……
两人的交手，可谓是电光火石。
而待得冯羽身体镶嵌在山壁上时，此时先前周围的哄笑声，还未彻底的落下……
那卫幽玄慢悠悠的身影，甚至还没有走出石台范围。
然而就在这一时刻。
哄笑声戛然而止。
卫幽玄往回走的脚步停滞了下来。
山崖上，那一张张面庞，也是在此时渐渐的凝",1
元尊,第三百三十五章 一拳之威,"当周元那平静的声音在山崖间传开的时候，整个山崖四周，都是一片死寂，所有的弟子都是面色凝滞的望着那满身鲜血被镶嵌在山壁中的冯羽，脑子中一片嗡嗡作响，显然一时间有些无法回过神来……
那个冯羽……竟然连周元一拳都没接下来，就直接败了？！
诸多的弟子，都是张了张嘴，但干涩的嘴巴中，却是一句话都是说不出来……
谁都没想到，竟然会出现这一幕。
先前他们都以为这周元已经被卫幽玄吓破了胆，所以才不敢继续挑战，而是换了一个比较弱的对手，试图多支撑一下，挽回点颜面。
但谁能想到，这个几乎被他们忽视的年轻人，却直接是以最为雷霆般的手段，直接一拳，便是将实力在太初境五重天中都算是佼佼者的冯羽，一拳击败。
“怎么可能……”有着弟子声音嘶哑的喃喃道。
“怎么可能！”
在那一座石亭中，略显尖锐的声音忍不住的爆发起来，只见得那陆玄音目瞪口呆的望着石台中，俏美的脸蛋都是变得有些扭曲起来。
她还在等着周元被打倒在地，狼狈不堪的时候，可周元这突然间的爆发，实在是将她震撼得不轻，她甚至有些怀疑是不是那冯羽收了好处，不然的话，怎么可能直接一拳就被对方摧枯拉朽般的击败了？
要知道，他可是太初境五重天中的好手，而周元现在，才不过只是太初境三重天！
两者间足足两重天的差距，那等源气底蕴的差距，如何能弥补？
这个周元，短短一个月的时间，竟然能够强到这种地步了？",1
元尊,第三百三十六章 周元实力,"所有的目光，都是投射而去，再然后，便是瞳孔骤缩。
只见在那一片狼藉的场中，周元依旧是立于原地，他的身体上，金色的源气升腾着，隐隐间似乎是化为了一头金色巨蟒，将他护于其中。
而他立于金色巨蟒般的源气内，神色平静，毫无波澜。
无数道骇然的惊呼声，在山崖间响彻起来。
周元竟然在硬吃了程鹰的那狂暴的攻势后，依旧毫发无损！
“他竟然凭借自身的源气，就抵挡下了他程鹰的所有攻击……”有着弟子惊骇的道。
“他的源气，竟然雄厚到这种程度！”
他们都很清楚，想要凭借源气就将那些攻势尽数抵御，最起码说明周元自身的源气，已经远远的超越了五重天的层次。
在那无数道骇然声此起彼伏的响起时，程鹰的面色也是为之剧变，因为那从周元体内散发出来的源气波动，让得他感觉到了可怕的危险。
而那种危险的感觉，只有在他面对着一些踏入六重天的高手时，方才感受到过。
“他的源气，已不逊色六重天！”一想到此，程鹰便是猛的头皮发麻，现在的周元本身只是太初境三重天而已啊，但为什么他的源气，竟会雄厚到这般程度！",1
元尊,第三百三十七章 玄蛟鳞,"卫幽玄脚掌一跺，地面崩裂，强行将身躯稳了下来。
他面色难看的低头，只见得双指鲜血淋漓，指骨都是有些碎裂开来。
先前那般硬碰，竟然是他吃了大亏！
他猛的抬头，眼睛死死的盯着周元。
而周元也是伸出拳头，淡淡一笑，只见得在其拳头表面，青光流转，仿佛是形成了一层淡青鳞片，流转着光华，显得极为的神异。
赫然是经过源髓洗礼，从玄蟒鳞蜕变而成的玄蛟鳞！
“不好意思，我的拳头，出乎你想象的硬，你的破源手，恐怕破不了它。”周元淡笑道。
哗！
而此时，周围山崖那诸多弟子，方才猛的睁大了眼睛，惊天般的哗然声响彻而起。
谁能想到，两人这般凶悍的交锋，竟是周元率先取得了上风！
卫幽玄的破源手，竟然被周元给破了！
石亭中，就算是陆玄音，都是一屁股坐在了石凳上，俏脸铁青。",1
元尊,第三百三十九章 第九龙,"“八龙都对付不了你么……”周元双目微眯，不过，经过这八龙的试探，对方似乎也并非是强到无法对付……
于是，他有些无奈的叹了一口气，道：“原本也想留一手的……”
“哦？”卫幽玄嘴角掀起一抹讥诮。
周元没有再回答于他，而是双目微闭，下一瞬，忽然又是有着嘶啸之声响彻而起，八道源兽源气，咆哮而出。
“还来？”卫幽玄嘴角的讥诮更甚，虽说周元的九龙典威力不弱，但显然，还无法抗衡这种状态的他，周元如此举动，不过是平白的消耗自身的源气罢了。
“看来你是黔驴技穷了，既然如此……那就给我挂山壁上去吧！”
他迈出步伐，就要出手。
然而周元双手陡然结印，平静的声音，响彻而起。
“九龙典……九龙！”
当其声音落下的那一瞬间，只见得其头顶盘旋的八道源兽源气，忽然爆发出惊天嘶啸，其中一头猛的长大巨嘴，一口就将另外一道源兽源气所吞噬。
而吞完这一道，继续又是将其他六道，尽数的吞下。
当吞完最后一道源兽源气时，所有人都是见到，一道约莫千丈左右的源兽源气，盘踞在周元上空，宛如一头凶悍无匹的巨龙。
一股令人心悸的狂暴感，散发出来。
山崖四周，无数弟子目瞪口呆的望着这一幕。
甚至就连陆宏，沈太渊，吕松这三位长老，都是瞳孔忍不住的一缩。
这个周元……竟然将九龙典修炼到了大成的地步！
九龙典，第九龙！",1
元尊,第三百六十五章 一拳克敌,"“找死！”罗道眼神一寒，他这一剑，就算是一座山都能削断，这周元，竟敢用肉掌来抗。
掌剑，瞬间接触。
不过在接触的那一瞬间，周元那布满着天蛟鳞的手掌上，忽有白色的毫毛缠绕而来，犹如天蚕丝所化的手套一般。
那是天元笔的毫毛！
“四品源纹，玄金手！”
周元的掌心，有着一道源纹陡然间明亮起来，一股奇异的波动散发，只见得金光浮现，周元整个手掌包括那天蛟鳞以及毫毛所化的手套，都是在此刻，化为了暗金色彩。
犹如一只黄金所铸的手掌。
吱吱！
黄金手掌探出，一把抓住那道剑光，掌心与锋锐的剑身摩擦着，溅射出火花以及刺耳的声音。
不过，不论那剑光如何的肆虐，竟然都是无法洞穿周元那布满着防护的手掌。
罗道的眼中有着一抹震惊之色浮现出来。
他无法相信，周元竟然真的用肉掌接住了他这一剑，而且，还令得他那无孔不入的剑气，都是失去了效果！
“嗤啦！”
周元那黄金般的手掌，划过剑刃，而他那有些虚化般的身影，则是在那罗道紧缩的瞳孔中，欺近身来。
轰！
周元另外一只布满着天蛟鳞的拳头，在金色源气的缠绕下，毫不留情的重重落在了罗道的小腹上。
这一拳，直接轰散了罗道体内涌动的源气。
罗道浑身的源气在此时消散，他身躯痛苦的蜷缩起来，面色惨白。
他没想到，这才交手一个回合，他竟然就直接被周元找到机会，一拳轰散了源气，战斗力尽失！",1
元尊,第三百六十九章 暗埋结界,"周元笑起来，笑容带着一丝嘲讽。
“乐天师兄，有一点或许从一开始你就想错了……”
“那就是我从始至终，都不是在逃，我的目的……只是在给你们这些剑来峰的弟子，找一块送上大礼的风水宝地而已。”
“而那块宝地，就是这里……”
乐天的眼神微微一凝，他深深的盯着周元，但并没有因为他的这番话就惊慌失措，而是平静的挥了挥手。
“送他出去吧。”
“周元师弟，你这最后的挣扎，在我看来，很是幼稚。”
显然，他根本就不相信周元的话，在他看来，周元只不过是想装神弄鬼，让得他们束手束脚，从而给他逃出去的机会罢了。
所以，他毫不犹豫的下了命令，直接动手。
唰！
其他那些剑来峰的弟子闻言，顿时毫不犹豫的暴射而出，手中长剑之上，源气伸缩吞吐，直接是洞穿空气，直指周元。
周元望着那些暴射而来的凌厉攻势，眼目则是微微垂下，在其眉心处，神魂的波动，猛然爆发。
嗡！嗡！
神魂波动横扫开来，而也就是在这一瞬，只见得这座低谷之中，忽有一道道光芒冲天而起，那些光芒彼此的交汇，转眼之间，似乎便是化为了一座结界，将这座低谷，彻底的笼罩。
突如其来的变故，直接是引得山脉内外，无数弟子眼露震撼……
“你们追杀我半天，接下来，就是我反馈你们的时候了……”
“希望你们喜欢我费尽心机为你们准备的一份大礼。”
周元的嘴角微微掀起，双手合拢。
“天雷玄火结界！”
“爆发吧！”",1
元尊,第三百七十章 天雷玄火,"当低谷外诸多弟子惊叹时，那山脉之外的沸腾，更是让人难以想象，无数弟子爆发出震惊的哗然声，铺天盖地的传开。
先前谁都以为周元已被剑来峰逼入死局，除了主动保持颜面退出选拔之外，别无他路，但谁能想到，这才转眼之间，周元便是将他的底牌所掀开……
他竟然不知不觉间，已在这座低谷中，布置出了一座威力如此惊人的源纹结界！
山脉外，无数苍玄宗的弟子都是在此时沸腾起来，因为眼下周元这种绝地反击，甚至连他们这些看客，都是感到了一些热血沸腾。
顾红衣俏脸上也是有着明艳的笑容绽放出来，她那紧握的玉手，缓缓的松开，她就知道，周元这个家伙，绝不会轻易就束手认输的。
想要吃下他，就算是剑来峰那些优秀的金带弟子，也必须要付出极大的代价。
在顾红衣一旁，那秦岚的面庞则是有些僵硬，他同样没想到，周元竟然还会藏着这么一手。",1
元尊,第三百七十二章 团灭剑来,"周元望着乐天等人消失的身影，终于是缓缓的抬起手掌，将眼角两侧的血迹搽拭而去，他的眉心此时一片刺痛，脑袋中甚至有着晕眩在出现。
那是神魂运转到极致的表现。
先前如果乐天他们能够再多坚持一点时间，恐怕最后溃败的，将会是他，毕竟，对方这些人也都不是省油的灯，他们是剑来峰这一代中最为出类拔萃的金带弟子。
他们每一人的实力，恐怕都不会弱于之前的卫幽玄。
如果不是借助着结界的力量，周元知晓，凭他一人之力，是绝不可能抗衡这么多人的。
不过好在的是，他还是站到了最后。
轰！
而就在乐天的身影也被卷出选拔场地这一瞬间，不论是山脉内外，都是彻彻底底的轰动了，惊天动地般的喧哗声，冲天而起。
他们看见了什么？！
周元一个人，竟然生生的将剑来峰这一代最为出类拔萃的金带弟子，尽数的淘汰了！
无数弟子目瞪口呆，满脸的震撼。
一个人淘汰一座峰，这在苍玄宗有史以来的紫带选拔中，似乎还从未出现过！
但今日，却是在他们的见证之下，出现了……
“这也太猛了吧？！”有着弟子喃喃道，有些梦幻般的感觉。
无数弟子咽着唾沫，他们望着源气光镜中的那道年轻身影，眼中有着一抹敬畏之色浮现出来，经过今日之战后，恐怕周元在苍玄宗的名气，甚至足以超越一些老牌的紫带弟子。",1
元尊,第三百八十二章 魁首赏赐,"沈太渊声音慈和，笑道：“今日掌教派人将你的魁首奖励送了过来。”
他手掌之上，有着光芒闪烁，只见得一个玉盒闪现出来，玉盒呈现打开的姿态，其中一颗如青玉般的圆润丹药，静静的躺着。
一股浓浓的幽香散发出来，整个大殿内的天地源气，仿佛都是在这一瞬间变得浓郁了起来。
源星丹！
紫带选拔魁首才有资格得到的赏赐！
哗！
大殿内，诸多弟子眼神垂涎的看了过来，甚至连周泰，张衍这种级别的紫带弟子，都是眼神炽热。
这可是源星丹啊，号称太初境的灵丹！
太初境乃是底蕴之修，这个时期积累的底蕴越强，未来突破到神府境时，所进化的神府才会越高级与强大。
而这源星丹，则是能够增强底蕴，可想而知对于太初境的人而言，有多大的吸引力。
只不过此丹炼制不易，就算是在苍玄宗内，也唯有立有大功的弟子，方才能够得到。
至少如今这座大殿内的弟子，是从未享受到过的。
周元也是在此时抬头望着沈太渊手中玉盒内的青玉丹药，眼中的炽热一闪而过，他这一次会如此的努力去搏那魁首之位，可不是为了什么虚名，他为的，不就是眼前这颗“源星丹”吗？！",1
元尊,第三百九十五章 玄蟒金钟,"诸多的窃窃私语声在传开。
而也就是这个时候，广场中的烟尘，尽数的散去。
所有的目光都是看向了崩塌广场的中心。
再然后，窃窃私语声便是噶然而止。
半空中，王磊脸庞上的笑容也是缓缓的凝固，眼中有着难以置信流露出来。
台阶上，李卿婵，白璃皆是惊咦出声。
赵烛的瞳孔，也是微微一缩。
因为他们见到，随着烟尘的消退，只见得在那崩塌的广场中心处，一处约莫数丈的地面，竟然是完好无损！
而周元，便是立于那完好的地面上。
此时的他，双目微闭，在其周身，金色巨蟒所化的金钟，稳稳的矗立，厚重不可摧。
所有人都是瞪大着眼睛，一脸的震惊。
谁都没想到，王磊如此惊天动地般的一掌，最终，竟然被周元毫发无损的接了下来……",1
元尊,第四百零五章 全场通杀,"一道道炽热的火柱，自石台上破碎的炎石中暴冲而起，火花四溅间，宛如一场烟花。
而原本吵杂的交易场，也是当那一道道火柱升起的时候陡然间死寂下来，那数息之前还充斥着看好戏的面庞，在此时尽数的凝固。
他们近乎呆滞的望着那些升起的火柱，这是他们在赌石场中从未见过的盛大场面……
谁见过开个炎石，结果却开出一场烟花的？！
火柱升天而起，持续了好半晌后，方才渐渐的消落下来，只见得那炎石中，赤红如血般的液体缓缓的流淌着，释放着惊人的温度。
火柱落下，那无数呆滞的目光，终于是渐渐的回神。
下一瞬间，他们的心脏便是疯狂的跳动起来。
因为他们发现，那十块炎石中，竟然有三块是百年炎髓，四块五百年炎髓，还有两块达到了七百年……
最恐怖的是最后一块，那种如粘稠血液般的色彩，赫然是千年级别的炎髓！
整个交易场都是轰动了，无数修炼了炎属性源气或者源术的人，都是眼神炽热而贪婪的望着这些炎髓，这对于他们而言，可谓是奇物。
再然后，那些目光转向周元，眼中满是震撼，因为他们从未见过，有人开炎石能够开出一次性的开出这种级别的炎髓。
而且每一块炎石都不曾落空！",1
元尊,第四百一十三章 天源兵现,"清脆的声音刚刚落下，只见周元身旁悬浮的天元笔便是暴射而出，宛如一抹光虹，径直与那一道道狂暴的源气洪流碰撞在一起。
“狂妄！以为有了一柄天源兵，你就有资格和五位六重天硬碰了？！”苏锻见状，森然笑道。
“嗤啦！”
然而他的声音刚刚落下，便是有着细微的破碎声响起，然后苏锻便是瞳孔微缩的见到，那五道狂暴的源气洪流，竟是在那一瞬间，就被那支漆黑斑驳的黑笔，洞穿撕裂……
那种感觉，仿佛就只是穿透了一层弱不禁风的纸一般。
“怎么可能？！”在那后方，出手的五位六重天高手，面色皆是一变。
在他们的感知中，那黑笔仿佛是有着一种奇异的力量，任何的源气，在其面前仿佛都是显得极为的脆弱。
唰！
而在他们变色间，天元笔速度如鬼魅般的接近了他们，笔尖雪白的毫毛分化开来，化为了五道雪白的匹练。
嗤！
毫毛匹练洞穿空间，如五条白蟒，直接是环绕在了那五人周身，捆缚而下。
那五位六重天的高手见状，体内源气猛然爆发开来，试图将那毫毛所化的匹练震散。
然而，毫毛匹练却是视那些源气防御于无物，猛然勒紧，下一刻，那五人的身躯便是被捆得严严实实，动弹不得。
他们疯狂的挣扎，但不论他们如何催动源气，那些雪白的毫毛仿佛都是无动于衷，然而越来越紧，令得他们身躯都是在嘎吱做响。
周元屈指轻轻一弹，雪白匹练舞动起来，在空中带起巨大的弧度，最后在一阵惨叫声中，五道人影都是被狠狠的摔砸在了地面上。
轰！
整个大地都是颤抖着，一个巨坑出现，五道人影满身鲜血的躺在其中，也不知死活。",1
元尊,第四百二十五章 银影出击,"当杨玄的身体仰天倒塌下去的那一瞬间，整个天地间仿佛都是在回荡着那低沉的碰地声音，无数道视线近乎凝固般的望着这一幕……
远处的左丘青鱼、白璃、秦海等人都是渐渐的张大了嘴巴。
那些圣宫的弟子，也是犹如化为了雕像。
周围远处那些围观的人，同样是在使劲的揉着眼睛。
凝固的气氛，持续了好半晌，终于是有人渐渐的回过神来，当即那惊骇欲绝的声音便是忍耐不住的响彻起来。
“杨玄……竟然输了？！”
轰！
这道颤抖的声音宛如是引子一般，彻底的点燃了所有人，下一瞬间，一道道道骇然的声音，便是此起彼伏的爆发而起。
“怎么可能？！杨玄怎么可能突然就输了？！”
“是啊，刚才他还占据绝对的上风！”
“这周元最后究竟施展了什么手段？！”
“……”
所有人都是一脸的迷茫，因为先前杨玄骨甲变红时，就连周元那一口霸道的青火都是奈何不得后者，但谁能知晓，当周元破釜沉舟的发动最后一击时，局面会突变成这般模样……
而且，任谁都是看得出来，杨玄的整条手臂都是爆碎成血沫，显然是遭受了极为恐怖的冲击，可究竟是何等的力量，会连这种状态的杨玄都抵挡不住？！
那一道道目光，转向周元时，变得有些惊疑不定，同时还带着一丝惧意。
在那遥远处的天空上，李卿婵、赵烛、王离、曹金柱四人也是刚刚从那边震撼的一幕中回过神来，一时间面色都是有些茫然。
王离与曹金柱对视一眼，都是从对方的眼中看出不可思议，显然这最后的结果，超出了他们的意料。",1
元尊,第四百三十二章 兑换天功,"他怎么都想不到，这玄老拿出来的天源术，竟然是他们圣源峰那道最强的“太玄圣灵术”的简化版！
“前辈，您太厉害了……”周元吞了一口口水，道。
玄老瞧得他那副模样，嘴角掀起一抹古怪笑意，然后他手掌一抬，只见得他的袖中，一枚枚玉简不断的飞出，足足六道。
这六道玉简悬浮在面前，散发着光芒。
“我这里还有其他的选择，要继续看看么？”
周元眼神看去，然后便是渐渐的呆滞，呼吸变得极其的粗重起来，眼神赤红。
“小玄圣体！”
“小苍天术！”
“小雷狱术！”
“……”
足足六道玉简，都是以小字开头，而那些名字，也是给周元一种熟悉的感觉。
于是他的声音都是在此时变得颤抖起来，哆嗦着道：“这些……全部都是苍玄七术的简化版？！”
玄老笑着点点头。
再然后周元便是感觉到鼻子间有些温热，鼻血都是忍不住的流淌了出来。
这一刻，他甚至生出了抢了这些玉简就跑的冲动。",1
元尊,第四百四十七章 一拳轰出,"修长的手掌，终是与雷光剑影接触在了一起，顿时间火花四溅，不过，就在这一瞬间，那吴海嘴角的狰狞，忽然凝固。
他的瞳孔陡然紧缩。
因为他并没有见到鲜血溅射，周元的手掌，稳稳的抓住雷光剑尖，仿佛其上蕴含的锋利剑气对他没有丝毫伤害一般。
吱吱！
不论雷光剑影如何的挣扎，竟都是无法脱离周元的掌心。
“这？！”修炼台周围，顿时响起了诸多的骇然惊呼声。
吕嫣也是一怔，俏脸上有着一抹匪夷所思之色浮现出来。
她有点无法相信，在没有天源兵增幅的情况下，周元竟然以肉掌，接住了吴海这般凌厉的一击？
“咔嚓！”
在那无数道骇然目光中，周元的神色却是毫无波澜，手掌之上，玉光涌动，猛然一握间，竟是生生的将那雷光剑影捏碎开来。
唰！
下一瞬间，他的身影暴射而出，直接是出现在了吴海的面前。
他面无表情，五指紧握，一拳轰出。
整条手臂皮肤绽放出玉光，同时体内的源气也是如洪流般涌动。
一股可怕的力量，宛如火山一般，陡然喷发。
一拳而出，空间都是隐隐的发出了碎裂的声音。
吴海浑身汗毛倒竖，双手急忙结印，顿时源气呼啸而出，迅速的在身前形成了无数重源气防御。
砰！
然而，那些防御，当周元那绽放着玉光的拳头轰出时，几乎是顷刻间蹦碎开来。
一息不到，所有防御碎裂。
轰！
再然后，周元的拳头便是带着尖锐的音爆声，重重的落在了吴海胸膛之上。
他的面色，毫无波澜。
而吴海的眼中，有着惊骇涌现。",1
元尊,第四百五十九章 刚刚开始,"一座山峰上，巨石不断的滚落，山壁上深深的镶嵌着一道人影，巨石滚落，渐渐的将其掩盖……
而整个天地间，都是在此时变得安静下来。
一道道目光愣愣的望着这一幕，许久都有些未回过神来，谁能想到……这一次在准备得极为充分的情况下，吴海最终依然是被周元一拳轰飞……
如果说上一次，还能够以措手不及来解释，那这一次，却是连任何的借口都没有了。
先前吴海显然是倾尽了全力来抵御，但却依然没挡住周元那凶悍无匹的一拳，那一拳的威势，足以让得许多八重天的弟子都不敢小觑。
天地间的寂静，持续了半晌，最终便是被那排山倒海般响起的喝彩声所充斥。
除了陆宏一脉的弟子外，其余各峰各脉的弟子，皆是毫不吝啬的鼓掌喝彩，只因周元这以弱胜强的一局，实在是漂亮得让人感到惊艳。
要知道，在那首席之争开始前，周元的赔率几乎是最高，因为没几个人看好他，甚至，有人还觉得他会第一个出局。
但最终的事实，让得所有小觑于周元的人都是闭上了嘴巴。
望着石台中那道年轻的身影，此时此刻，不知道多少人心中对其升起了忌惮与敬畏。",1
元尊,第四百六十九章 震撼四方,"巨大的峰顶之上，一片狼藉，深深的裂痕犹如是要将那座广场一分为二，在那裂痕的尽头，乱石堆积，掩埋了袁洪的身影。
首席峰外，一片死寂。
所有的目光都是震撼的望着这一幕，自从首席之争开始到现在，袁洪一直都是从容不迫，即便是面对着周泰，吕嫣，张衍三人的联手，他都是未曾有半点的落入下风。
跟周元相比，袁洪才算是真正的所向披靡。
所以，当众多弟子在见到这无人可挡的袁洪，竟然是在此刻，被周元一拳轰飞时，那种震撼感，方才如此的强烈。
要知道，在那片刻之前，周元可是被袁洪压着打，狼狈至极。
可这短短一会，周元却是犹如脱胎换骨一般。
谁能想到，周元能够爆发出如此恐怖的力量？",1
元尊,第四百七十二章 临阵突破,"“给！我！滚！”
周元喉咙间，似是有着低沉的喝声响起，拳头微微回缩，下一刻，再度悍然挥出。
铛！
犹如是被黑色拳套所覆盖的拳头，碰撞在袁洪手掌上，宛如金铁碰撞，巨大的冲击波再度肆虐。
而也就是在此时，袁洪的瞳孔猛的一缩，因为他能够感觉到，一股无法形容的磅礴之力呼啸而来，在那种力量的倾泻下，袁洪那有着剑影若隐若现的手臂上，顿时有着细微的血痕浮现出来。
咔嚓！
整个手臂，仿佛都是在这一瞬断裂。
再然后，那无数道视线便是惊骇欲绝的见到，袁洪的身影犹如是炮弹一般从天而降。
风声在耳边急促的刮过，袁洪的面庞上，似乎也是有着惊骇浮现，他似乎是没想到，周元这一拳的威势，究竟能够强到这种程度！
他体内的天焱剑，仿佛都是在此时发出了一道凄厉的剑吟之声。
轰！
他的身影，直接是落在了首席峰峰顶，然后只听见砰砰的巨声响彻，本就摇摇欲坠的峰顶在此时彻彻底底的崩塌。
袁洪的身影，贯穿了山体，最后一直深入到了首席峰极深处。
山体塌陷，整座巨峰，都是在此时崩塌。
那般破坏力，看得诸多弟子都是倒吸一口冷气。
整个天地，寂静无声。",1
元尊,第四百七十五章 我们赢了,"他抬起头来，望着高空之外，抱拳一礼。
“圣源峰首席之争结束，请掌教赐位。”
他那雄浑的清朗声音，在这寂静无声的天地间，响彻而起。
当周元那清朗的声音响彻在天地间时，那首席峰外的寂静无声，也终于是在此时被打破，那一道道近乎呆滞般的目光，渐渐的回神……
他们的视线，望着那还在不断缓缓崩塌的首席峰，在半空处，周元凌空而立，虽然衣衫破碎略微有些狼狈，但那隐隐间散发出来的威势，却是让得诸多弟子都是微微一滞。
此时此刻，他们方才恍然间的感觉到，这个在很多人看来只是一个新弟子的周元，竟然已经在这短短一年的时间中，成长到了这种惊人的地步……
甚至，连袁洪这种级别的老牌弟子，都是败在了他的手中！
这一刻，众人方才明白过来，眼前的周元，已再不能以过往的目光去看待了……谁若是还仗着一些资历在其面前摆高高在上的姿态，恐怕真的只能是自取其辱了。",1
元尊,第四百八十一章 力挫赵烛,"众人目光紧紧的望着那对碰之处，再然后，他们的瞳孔便是猛的一缩，只见得那里，赵烛的身影略显狼狈的倒射而出。
直接是射出了百香楼，落在了外间的地面上。
落脚之处，地面都是在不断的龟裂。
在其手掌上，有着血痕浮现出来，鲜血顺着指尖滴落下来。
赵烛面色阴沉的望着手中滴落的鲜血，一动也不动，似乎也是被这般结果所惊到，他显然没想到，他竟然会伤在一头他嘴中所谓的畜生手中……
百香楼内外，也是一片寂静。
那些剑来峰的弟子，浑身冰寒的望着这一幕，眼中同样是不可思议，他们剑来峰的圣子，竟然被一头只知道吃的小畜生给伤了？！
圣源峰两脉的弟子同样很震惊，在他们眼中那除了吃还是吃的吞吞，竟然如此恐怖？",1
元尊,第四百九十章 三关已过,"无数人都是屏息静气，大气都不敢出一声。
六响后，钟声微微凝滞。
那陆宏嘴角的冷笑陡然扩大，心中则是如释重负的松了一口气。
不过，就在他那一口气刚刚吐出来时，天地之间，又是一道嘹亮的钟吟声，自那主峰之内，悠悠传出……
七响！
哗！
整个天地，仿佛都是在这一刻，沸腾了。
铛！
当那第七道钟吟声响彻而起时，整个苍玄宗先是凝滞了瞬间，紧接着，便是有着滔天般的沸腾与哗然爆发而起。
无数弟子目瞪口呆的望着那座迷雾笼罩的主峰。
七响！
钟声七响！
那岂不是说，周元真正的通过了试炼三关？！圣源峰以往那么多弟子都无法办到的事情，终于是在今天，被周元做到了？！
这个家伙，竟然真的妖孽到了这种程度？！
在那残破古老的广场上，沈太渊，吕松两脉的弟子也是陷入了长久的凝滞，最后终于是清醒过来，紧接着便是有着震耳欲聋般的欢呼声响彻起来。",1
元尊,第四百九十三章 第二圣纹,"圣纹转动，眼前的青玉像似乎是有些变化起来，玉石渐渐的变得透明，周元的目光缓缓的移动，最后停留在了玉像伸出的手掌之上。
只见得那里，玉石深处，一道古老而神秘的光纹，静静的盘踞着，散发着苍莽之气。
望着那道古老神秘光纹的瞬间，周元的心脏便是剧烈的跳动起来，宛如响鼓之声，而那面庞上，也是有着激动之色，涌现而出。
第二道圣纹，果然在这里！
神秘的光纹，散发着一种让人心悸的伟力，静静的存在于青玉手掌的深处，那种熟悉的感觉，让得周元第一时间便是确定了这就是他苦苦寻找的那第二道圣纹……
周元胸膛起伏，片刻后方才渐渐的恢复，但那双目中的炽热，却是宛如火焰一般，怎么都难以熄灭下去。
毕竟为之向往许久的目标，终于是出现在眼前，那种心情，实在是难以自制。
周元脚步缓缓的上前，来到青玉像前，微微颤抖的伸出手掌，与那青玉手掌，轻轻的接触到一起。",1
元尊,第五百一十九章 迷天显威,"哗哗哗！
巨大的结界笼罩天地，而在这方结界内，顿时天地逆转，仿佛是变得宛如混沌，处于其中的人，皆是失去了时间，空间的概念。
啊！啊！
无数道惨叫声响起来，只见得那些剑来峰的弟子此时宛如断翅的鸟儿，铺天盖地的从天空坠落下来，噗通噗通的尽数落入了海水中。
他们在海水中挣扎，但不知道为何，不论他们如何想要腾空而去，最终都会落进海中，犹如是被什么神秘力量困住了一般。
甚至连孔圣、赵烛、百里澈三人，都是身形不断的坠落，不过他们实力强横，运转源气底蕴，所以落下的速度要慢许多，但看这般模样，迟早也会落入迷雾弥漫的海水中。
眼前一幕，诡异至极。
远处那些各峰的眼线，也是在此时目瞪口呆，显然是被震撼到了，毕竟眼前这一幕，实在有些壮观。
剑来峰近万的弟子，竟然全部被都陷了进去！
整个海面仿佛都是在此时沸腾。
“是结界！”
“好强悍的源纹结界！好大的手笔！”
“原来这就是周元和那周小夭的手段，他们根本就不是在逃跑，而是在引诱，他们早在此处布置好了结界，就等着剑来峰的自投罗网！”
“这是什么结界？竟然能够困住这么多剑来峰弟子？！这种结界，就算是灵纹峰的叶歌都不可能布置出来！”
“……”
各峰眼线都是在此时爆发出骇然的声音，他们原本以为圣源峰将会在下一刻被剑来峰摧枯拉朽般的摧毁，但谁能想到，眨眼之间，局面会变成这般模样！
不仅他们惊呆了，就连周泰这些原本准备跟剑来峰拼命的圣源峰弟子，都是一个个的张大着嘴巴望着眼前这一幕。",1
